table_id,department,province,district,installation_time,eligible_voters,total_voted,rp,jpp
057963,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:56 a. m.,300,226,13,8
057964,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:56 a. m.,300,222,11,13
057965,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:45 a. m.,300,227,12,10
057966,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:15 a. m.,300,224,20,11
057970,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:16 a. m.,300,219,20,4
057967,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:43 a. m.,300,224,25,8
057969,LIMA,LIMA,SAN JUAN DE LURIGANCHO,09:08 a. m.,300,196,8,4
057972,LIMA,LIMA,SAN JUAN DE LURIGANCHO,09:11 a. m.,300,222,16,8
057975,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:38 a. m.,300,234,22,4
057968,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:40 a. m.,300,210,16,7
057973,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:08 a. m.,300,224,24,6
057971,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:42 a. m.,300,233,16,7
057976,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:49 a. m.,230,147,13,3
057974,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:43 a. m.,300,220,19,11
057977,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:26 a. m.,300,230,21,9
057979,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:02 a. m.,300,217,16,8
057978,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:02 a. m.,300,202,18,11
057981,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:23 a. m.,300,218,0,7
057980,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:57 a. m.,300,211,12,12
057983,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:45 a. m.,300,219,13,10
057984,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,300,221,9,13
057982,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:40 a. m.,300,227,15,15
057986,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:31 a. m.,300,240,19,7
057985,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:10 a. m.,230,161,11,4
057990,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:15 a. m.,300,224,12,2
057991,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:03 a. m.,300,233,20,2
057988,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:15 a. m.,300,234,23,6
057987,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:44 a. m.,300,240,12,6
057989,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:20 a. m.,300,230,11,2
057993,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:53 a. m.,300,230,15,8
057992,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:18 a. m.,300,223,21,3
057996,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:35 a. m.,300,221,20,5
057994,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:48 a. m.,230,175,18,4
057997,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:05 a. m.,300,233,23,9
057995,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:04 a. m.,300,228,22,3
057999,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:06 a. m.,300,247,19,8
057998,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:50 a. m.,300,245,32,6
058000,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,300,224,13,0
058001,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:18 a. m.,300,237,25,8
058004,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:52 a. m.,300,241,33,16
058005,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:54 a. m.,300,238,18,11
058002,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:16 a. m.,300,241,14,7
058003,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:41 a. m.,288,215,18,8
058008,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:30 a. m.,300,240,27,12
058010,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:15 a. m.,300,239,25,15
058007,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:30 a. m.,300,246,30,17
058006,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:09 a. m.,300,232,13,15
058014,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:40 a. m.,300,249,24,10
058009,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:47 a. m.,300,244,26,10
058012,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:11 a. m.,300,241,29,9
058013,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:12 a. m.,230,158,8,5
058011,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:22 a. m.,300,242,26,12
058020,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,293,225,23,10
058015,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:53 a. m.,300,242,29,4
058016,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,300,234,20,9
058018,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:05 a. m.,300,233,30,5
058017,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:08 a. m.,300,229,19,9
058019,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:30 a. m.,300,240,24,7
058021,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:25 a. m.,300,229,24,8
058023,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:08 a. m.,300,225,20,9
058028,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:02 a. m.,300,239,28,19
058022,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:43 a. m.,300,245,30,18
058024,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:27 a. m.,300,231,24,13
058025,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:01 a. m.,300,246,25,11
058026,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,300,241,39,10
058029,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:39 a. m.,300,227,21,8
058030,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:56 a. m.,300,233,24,13
058032,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:57 a. m.,300,244,26,14
058031,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:35 a. m.,300,230,23,10
058033,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,230,126,15,7
058035,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:55 a. m.,300,232,18,5
058036,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:45 a. m.,300,231,26,13
058034,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,300,222,17,7
058038,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:20 a. m.,300,234,21,6
058037,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:30 a. m.,300,220,17,8
058039,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:50 a. m.,300,223,13,12
058041,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:40 a. m.,300,225,20,4
058042,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:08 a. m.,230,163,13,10
058043,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:01 a. m.,300,244,20,21
058040,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:45 a. m.,300,227,16,10
058045,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:06 a. m.,300,240,22,12
058044,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:32 a. m.,300,245,14,12
058046,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:30 a. m.,300,231,24,11
058050,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:41 a. m.,230,118,16,3
058048,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:13 a. m.,300,241,18,9
058049,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:34 a. m.,300,237,28,12
058047,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:32 a. m.,300,236,22,17
058051,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:30 a. m.,300,181,18,11
058053,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:50 a. m.,300,187,17,10
058052,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:14 a. m.,300,203,19,14
058057,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:27 a. m.,300,249,43,10
058056,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:34 a. m.,300,230,22,5
058059,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:19 a. m.,230,162,18,8
058054,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:18 a. m.,290,238,17,9
058058,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:54 a. m.,300,248,30,10
058055,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:58 a. m.,300,243,25,4
058060,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:14 a. m.,300,240,24,10
058062,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:50 a. m.,300,230,27,12
058061,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:15 a. m.,300,229,28,7
058063,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:24 a. m.,300,236,28,7
058065,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:16 a. m.,300,238,32,14
058066,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:43 a. m.,300,239,30,7
058067,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:29 a. m.,300,253,31,11
058072,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:59 a. m.,300,227,14,9
058068,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:48 a. m.,300,248,31,17
058064,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:14 a. m.,300,241,26,7
058071,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:32 a. m.,300,237,28,18
058070,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:50 a. m.,300,237,23,6
058076,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:40 a. m.,300,243,18,9
058074,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,300,243,25,13
058073,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:38 a. m.,300,239,26,15
058079,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:40 a. m.,300,241,29,9
058077,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:43 a. m.,300,239,21,16
058080,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:15 a. m.,230,152,10,10
058082,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:04 a. m.,300,223,17,11
058078,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:32 a. m.,300,235,22,12
058085,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:22 a. m.,300,238,23,6
058083,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:36 a. m.,300,234,19,10
058084,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:11 a. m.,300,238,16,10
058087,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:11 a. m.,300,202,18,10
058088,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:16 a. m.,300,216,15,4
058086,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:45 a. m.,290,207,17,9
058089,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,300,209,20,5
058092,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:12 a. m.,300,227,10,8
058090,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:32 a. m.,300,218,18,9
058091,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:48 a. m.,300,201,14,2
058093,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:18 a. m.,300,216,20,6
058096,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:24 a. m.,300,213,26,7
058094,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,300,200,19,6
058097,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:50 a. m.,238,185,22,3
058095,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:07 a. m.,300,200,26,4
058101,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:48 a. m.,300,264,33,11
058100,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:59 a. m.,300,257,23,9
058099,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:59 a. m.,300,243,23,12
058098,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:13 a. m.,300,250,24,11
058102,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:58 a. m.,300,239,16,17
058104,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:00 a. m.,300,231,18,10
058103,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:38 a. m.,262,202,11,7
058105,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:18 a. m.,300,240,24,10
058106,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:37 a. m.,300,233,14,8
058108,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:39 a. m.,300,242,30,7
058112,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:22 a. m.,300,227,28,10
058109,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:36 a. m.,300,248,36,5
058110,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:02 a. m.,300,245,28,10
058107,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:17 a. m.,230,154,22,5
058114,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:50 a. m.,300,223,26,5
058111,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,265,205,15,12
058120,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:25 a. m.,300,215,25,5
058113,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:45 a. m.,300,229,25,6
058115,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:19 a. m.,300,231,25,4
058119,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:39 a. m.,300,225,20,5
058116,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:26 a. m.,300,230,23,5
058118,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:40 a. m.,300,222,26,10
058117,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,300,218,26,7
058121,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:48 a. m.,300,219,24,10
058123,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:08 a. m.,300,267,19,6
058122,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:44 a. m.,279,241,27,8
058124,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:18 a. m.,300,250,25,8
058125,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:59 a. m.,300,266,24,9
058126,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:10 a. m.,300,261,32,6
058129,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:28 a. m.,300,230,20,8
058128,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:10 a. m.,300,239,23,6
058127,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:16 a. m.,230,150,16,2
058131,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:03 a. m.,300,244,21,9
058132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:26 a. m.,230,162,12,9
058130,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,300,221,19,3
058135,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:39 a. m.,300,211,15,3
058133,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:32 a. m.,300,228,18,4
058134,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:51 a. m.,300,203,15,7
058137,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:51 a. m.,300,219,13,1
058136,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:30 a. m.,300,206,13,4
058140,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,300,249,22,8
058139,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,245,192,18,5
058138,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,300,215,22,5
058144,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:04 a. m.,300,266,20,6
058141,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:19 a. m.,300,243,31,4
058145,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:35 a. m.,300,240,21,11
058143,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:01 a. m.,300,258,24,5
058146,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:03 a. m.,300,243,31,9
058152,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:30 a. m.,300,216,24,7
058148,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:21 a. m.,300,221,33,6
058151,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:47 a. m.,300,223,27,4
058149,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:56 a. m.,300,229,36,5
058147,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:39 a. m.,230,178,16,5
058154,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:18 a. m.,300,227,31,7
058150,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:18 a. m.,300,223,26,3
058155,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:40 a. m.,293,219,18,3
058153,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:44 a. m.,300,231,30,7
058157,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:54 a. m.,300,236,20,5
058160,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:49 a. m.,300,233,14,9
058156,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:22 a. m.,300,225,21,9
058159,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:12 a. m.,300,233,20,13
058158,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:18 a. m.,300,238,25,11
058163,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:41 a. m.,300,231,21,3
058162,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:02 a. m.,300,241,23,3
058161,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:21 a. m.,300,231,22,2
058166,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:13 a. m.,300,239,24,3
058164,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:40 a. m.,300,240,22,8
058165,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:15 a. m.,300,240,15,7
058168,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:32 a. m.,300,213,22,9
058170,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:35 a. m.,300,216,17,8
058167,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:44 a. m.,230,155,13,5
058173,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:10 a. m.,300,219,31,10
058169,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,300,223,27,10
058174,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:29 a. m.,279,220,26,10
058171,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:47 a. m.,300,218,26,5
058175,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:59 a. m.,300,223,24,8
058172,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:25 a. m.,300,213,36,11
058176,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:32 a. m.,300,242,32,10
058178,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:35 a. m.,300,241,23,10
058177,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:59 a. m.,300,244,31,17
058179,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:07 a. m.,300,233,26,13
058180,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:49 a. m.,300,246,26,9
058184,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:42 a. m.,300,240,28,5
058183,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:05 a. m.,300,238,18,7
058181,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,300,239,34,6
058185,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:24 a. m.,300,238,22,3
058182,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:06 a. m.,300,242,25,8
058187,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:23 a. m.,282,217,28,5
058188,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:17 a. m.,300,224,30,7
058186,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:02 a. m.,300,225,30,5
058192,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,300,233,25,10
058190,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:47 a. m.,300,224,25,7
058191,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:32 a. m.,300,217,22,4
058189,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:13 a. m.,300,233,20,5
058193,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:15 a. m.,300,212,41,3
058196,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:55 a. m.,300,224,29,3
058200,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:39 a. m.,300,227,25,5
058194,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:22 a. m.,300,231,27,16
058197,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:15 a. m.,300,235,42,7
058195,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,300,221,19,5
058199,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,300,227,21,8
058202,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:15 a. m.,300,220,17,8
058198,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:44 a. m.,230,159,12,3
058203,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:59 a. m.,230,151,16,3
058201,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:28 a. m.,300,236,22,8
058204,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:46 a. m.,300,232,25,4
058207,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:00 a. m.,300,230,27,15
058206,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:44 a. m.,300,231,29,15
058208,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:49 a. m.,300,236,31,14
058209,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:03 a. m.,300,226,20,19
058205,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:26 a. m.,300,245,37,15
058210,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,298,222,22,15
058216,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:08 a. m.,300,222,27,15
058211,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:43 a. m.,300,223,19,13
058213,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:10 a. m.,300,231,27,12
058217,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:15 a. m.,300,228,29,14
058215,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:45 a. m.,300,236,20,14
058212,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:58 a. m.,300,229,23,10
058214,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:23 a. m.,300,228,17,20
058218,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:25 a. m.,300,227,22,12
058220,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:05 a. m.,300,224,27,14
058221,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:31 a. m.,230,129,13,7
058219,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:10 a. m.,300,212,12,7
058222,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:15 a. m.,300,240,21,13
058224,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:00 a. m.,300,249,19,15
058223,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,300,243,29,12
058227,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:36 a. m.,300,241,20,6
058226,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:15 a. m.,300,238,16,14
058230,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:15 a. m.,300,233,29,9
058225,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:15 a. m.,300,241,18,13
058228,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:14 a. m.,230,147,8,3
058229,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:26 a. m.,300,232,18,16
058233,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:30 a. m.,300,240,15,10
058231,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:30 a. m.,300,219,24,13
058237,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:29 a. m.,300,248,28,16
058235,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:42 a. m.,294,250,26,10
058236,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:13 a. m.,300,253,32,15
058232,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:47 a. m.,300,239,25,13
058234,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:20 a. m.,300,223,15,9
058241,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:10 a. m.,300,238,29,12
058240,LIMA,LIMA,SAN JUAN DE LURIGANCHO,09:20 a. m.,300,233,27,11
058238,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:02 a. m.,300,239,24,12
058239,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:17 a. m.,300,244,18,21
058242,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:24 a. m.,300,250,29,13
058246,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:37 a. m.,300,244,27,10
058243,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:38 a. m.,300,239,17,12
058245,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:49 a. m.,300,252,25,8
058244,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:33 a. m.,300,231,17,16
058251,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:00 a. m.,300,234,28,14
058247,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:24 a. m.,300,247,30,12
058248,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:11 a. m.,300,256,24,11
058250,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:41 a. m.,300,240,30,10
058249,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:48 a. m.,300,246,28,15
058252,LIMA,LIMA,SAN JUAN DE LURIGANCHO,07:30 a. m.,300,247,23,12
058256,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:30 a. m.,300,250,20,5
058254,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:30 a. m.,300,235,36,18
058253,LIMA,LIMA,SAN JUAN DE LURIGANCHO,06:50 a. m.,300,233,25,10
058255,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:30 a. m.,300,242,25,15
058257,LIMA,LIMA,SAN JUAN DE LURIGANCHO,08:03 a. m.,300,240,21,10
